Id,Tipo_ID,Ocupacion,Nacimiento,Edad,RangoEtario,Estado,IngresosFinancieros,Activos,Pasivos,Patrimonio,NivelRiesgo,Segmento,RiesgoOcupacion,Portafolio_RentaFija,Portafolio_RentaVariable,Entradas_Transaccionales,Entradas_Frecuencia,Salidas_Transaccionales,Salidas_Frecuencia,DivisasCompras,DivisasVentas,Cluster
1810,CC,Independiente,1960-11-15,62,Mayor de 50,Activo,21600000,80000000,0.0,80000000.0,Medio,Personal,5,0.0,0.0,4600000.0,1,0.0,0,0.0,0.0,2
1811,CC,Independiente,1960-12-19,62,Mayor de 50,Activo,399044000,1880226000,41875000.0,1838351000.0,Medio,Personal,5,195074000.0,0.0,50000000.0,0,80854138.5,1,0.0,0.0,2
1812,CC,Independiente,1956-01-19,67,Mayor de 50,En Espera,204120000,664000000,208000000.0,456000000.0,Bajo,Personal,5,0.0,0.0,0.0,0,23995637.745,1,0.0,0.0,1
1816,CC,Independiente,1961-02-06,62,Mayor de 50,Inactivo,84860000,178699000,0.0,178699000.0,Medio,Personal,5,0.0,0.0,0.0,0,239199658.1,1,0.0,0.0,4
1821,CC,Independiente,1961-04-14,62,Mayor de 50,En Espera,112428000,88000000,23000000.0,65000000.0,Medio,Personal,5,0.0,4700000.0,0.0,0,844095.14,1,0.0,0.0,0
1829,CC,Independiente,1961-08-04,61,Mayor de 50,Activo,494174000,5754489000,364003000.0,5390486000.0,Bajo,Personal,5,0.0,311603361.3,0.0,0,21636090.3333333,2,0.0,0.0,0
1830,CC,Independiente,1961-08-08,61,Mayor de 50,Activo,7129909000,1322888000,365468000.0,957420000.0,Medio,Personal,5,0.0,0.0,16400000.0,0,0.0,0,20348734.0,0.0,2
1832,CC,Independiente,1961-09-09,61,Mayor de 50,Activo,6521000,1295989000,221201000.0,753871000.0,Medio,Personal,5,0.0,48731580.0,112636000.0,0,63414371.8775,1,0.0,0.0,3
1833,CC,Independiente,1961-08-22,61,Mayor de 50,En Espera,50000000,80000000,0.0,80000000.0,Medio,Personal,5,0.0,0.0,0.0,0,57437.38,1,0.0,0.0,4
1834,CC,Independiente,1961-04-17,62,Mayor de 50,En Espera,4562552000,4471742000,7253000.0,4464489000.0,Bajo,Personal,5,0.0,0.0,0.0,0,50000000.0,1,0.0,0.0,1
1838,CC,Independiente,1961-12-28,61,Mayor de 50,Activo,192519000,460655000,157000.0,460498000.0,Medio,Personal,5,0.0,372246820.0,17750000.0,0,23000000.0,1,0.0,0.0,3
1841,CC,Independiente,1954-08-05,68,Mayor de 50,Activo,144000000,180000000,38000000.0,142000000.0,Medio,Personal,5,0.0,0.0,0.0,0,30216561.976,1,0.0,0.0,1
1842,CC,Independiente,1961-12-29,61,Mayor de 50,Activo,4962000,451500000,2500000.0,449000000.0,Medio,Corporativo,5,0.0,52222900.0,18282333.3333333,2,13660000.0,1,0.0,0.0,3
1843,CC,Independiente,1961-12-28,61,Mayor de 50,Activo,60000000,3376712000,319499000.0,3057213000.0,Medio,Personal,5,0.0,0.0,0.0,0,300000000.0,2,0.0,0.0,1
1847,CC,Independiente,1961-07-31,61,Mayor de 50,Activo,44341000,250842000,0.0,250842000.0,Medio,Personal,5,0.0,43362130.0,12000000.0,1,0.0,0,0.0,0.0,3
1848,CC,Independiente,1961-09-21,61,Mayor de 50,Activo,99208992,2102772000,474000.0,2102298000.0,Medio,Personal,5,0.0,0.0,0.0,0,4248190.6,1,0.0,0.0,1
1851,CC,Independiente,1962-04-07,61,Mayor de 50,Activo,423815000,2627686000,84284000.0,2543402000.0,Bajo,Personal,5,0.0,694008064.0,31381176.4705882,0,55450000.0,1,0.0,0.0,3
1856,CC,Independiente,1961-05-06,62,Mayor de 50,Activo,154282000,2258320000,41383000.0,2216937000.0,Bajo,Personal,5,0.0,6513720.0,0.0,0,16904216.105,2,0.0,0.0,0
1859,CC,Independiente,1962-04-08,61,Mayor de 50,En Espera,242302000,914288000,207679000.0,706509000.0,Medio,Personal,5,0.0,70240118.0,0.0,0,5277370.98,1,0.0,0.0,0
1866,CC,Independiente,1961-12-14,61,Mayor de 50,Activo,12000000,0,0.0,0.0,Medio,Personal,5,0.0,0.0,0.0,0,10000000.0,1,0.0,0.0,4
1873,CC,Independiente,1962-08-10,60,Mayor de 50,En Espera,256640000,3227942000,490603000.0,2737339000.0,Bajo,Personal,5,0.0,0.0,3136118.28571429,0,547169.79,1,0.0,0.0,2
1882,CC,Independiente,1955-12-03,67,Mayor de 50,Activo,90000000,3674524000,0.0,3674524000.0,Medio,Personal,5,0.0,955951666.0,0.0,0,35573264.61,2,0.0,0.0,0
1927,CC,Independiente,1935-04-17,88,Mayor de 50,Activo,10000000,1986000000,0.0,2497134000.0,Medio,Personal,5,503585000.0,0.0,0.0,0,11194671.4285714,1,0.0,0.0,4
1951,CC,Independiente,1940-06-08,83,Mayor de 50,Activo,1864832000,2061374000,620024000.0,204250000.0,Medio,Personal,5,333342500.0,0.0,0.0,0,4902628.20791667,2,0.0,0.0,1
1962,CC,Independiente,1940-02-10,83,Mayor de 50,Activo,62400000,81321000,0.0,81321000.0,Medio,Personal,5,0.0,0.0,0.0,0,6045714.28571429,1,0.0,0.0,4
1987,CC,Independiente,1943-01-04,80,Mayor de 50,Activo,60616992,825485000,18063000.0,807422000.0,Bajo,Personal,5,0.0,181171468.96,208000000.0,0,5720811.775,2,0.0,0.0,3
1991,CC,Independiente,1942-07-19,81,Mayor de 50,Activo,2500000,140331000000,0.0,1340984000.0,Medio,Personal,5,0.0,0.0,0.0,0,5777562.73727273,1,0.0,0.0,4
2023,CC,Independiente,1951-05-07,72,Mayor de 50,Activo,14400000,14400000,8400000.0,6000000.0,Medio,Personal,5,0.0,14076240.0,0.0,0,30460000.0,1,0.0,0.0,0
2024,CC,Independiente,1955-08-02,67,Mayor de 50,Activo,81296000,4044370000,4475000.0,4039895000.0,Medio,Personal,5,0.0,0.0,0.0,0,122002950.0,1,0.0,0.0,1
2042,CC,Independiente,1956-10-18,66,Mayor de 50,En Espera,2000000,310406000,51000000.0,259406000.0,Medio,Personal,5,0.0,5397950.0,0.0,0,370756.506666667,1,0.0,0.0,0
2057,CC,Independiente,1959-01-13,64,Mayor de 50,Activo,96000000,1100000000,0.0,1100000000.0,Medio,Personal,5,0.0,0.0,0.0,0,7718800.0,1,0.0,0.0,4
2067,CC,Independiente,1954-01-11,69,Mayor de 50,Activo,120000000,7010449000,422594000.0,6587855000.0,Alto,Personal,5,0.0,0.0,0.0,0,40000000.0,1,0.0,186581925.0,1
2076,CC,Independiente,1955-02-22,68,Mayor de 50,Activo,58722000,1407670000,64839000.0,1342831000.0,Medio,Personal,5,0.0,0.0,2305489.83333333,0,7315300.0,1,18750000.0,0.0,2
2089,CC,Independiente,1957-03-01,66,Mayor de 50,Activo,244420000,1585177000,2594000.0,1582583000.0,Bajo,Personal,5,412022130.0,41419780.0,0.0,0,45571786.4883333,1,0.0,0.0,0
2097,CC,Independiente,1957-11-07,65,Mayor de 50,Activo,108207000,222519000,17611000.0,204908000.0,Medio,Personal,5,0.0,40868800.0,40000000.0,1,0.0,0,0.0,0.0,3
2124,CC,Independiente,1935-10-10,87,Mayor de 50,Activo,91689000,3744517000,6102000.0,3738415000.0,Medio,Personal,5,0.0,0.0,0.0,0,23798500.0,1,0.0,0.0,1
2189,CC,Independiente,1940-11-06,82,Mayor de 50,Activo,450592992,4334592000,187686000.0,4146906000.0,Bajo,Personal,5,421422000.0,0.0,597135360.0,0,25000000.0,1,676688000.0,912100000.0,2
2231,CC,Independiente,1943-10-24,79,Mayor de 50,Activo,45841992,353787000,6284000.0,347503000.0,Medio,Personal,5,80939000.0,0.0,0.0,0,6362500.0,1,0.0,118958542.828,1
2245,CC,Independiente,1954-10-21,68,Mayor de 50,Activo,60000000,280000000,0.0,280000000.0,Medio,Personal,5,0.0,5405000.0,0.0,0,39100.0,1,0.0,0.0,0
2260,CC,Independiente,1954-02-17,69,Mayor de 50,Activo,8000000,1400000,10000000.0,1500000000.0,Medio,Personal,5,154950742.327886,265379810.0,40051584.14625,0,45433950.0,1,0.0,0.0,3
2273,CC,Independiente,1952-09-25,70,Mayor de 50,Activo,60890004,465694000,1806000.0,463888000.0,Bajo,Personal,5,0.0,0.0,13861501.0,1,7849776.0,1,0.0,0.0,2
2281,CC,Independiente,1926-09-09,96,Mayor de 50,En Espera,108348000,562805000,240000000.0,322805000.0,Medio,Personal,5,0.0,0.0,0.0,0,235733381.14,5,0.0,0.0,1
2294,CC,Independiente,1935-11-28,87,Mayor de 50,En Espera,37695000,433356000,0.0,433356000.0,Medio,Personal,5,0.0,0.0,0.0,0,4000000.0,1,0.0,0.0,4
2297,CC,Independiente,1951-09-06,71,Mayor de 50,Activo,102860000,798356000,4752000.0,793604000.0,Medio,Personal,5,484581000.0,0.0,0.0,0,74664580.727,1,0.0,0.0,1
2303,CC,Independiente,1964-01-18,59,Mayor de 50,Activo,132000000,860398000,27658000.0,832740000.0,Bajo,Personal,5,29966926.379396,0.0,0.0,0,11800402.4,2,0.0,0.0,1
2336,CC,Independiente,1939-04-01,84,Mayor de 50,En Espera,19410000,209652000,15652000.0,194000000.0,Medio,Personal,5,0.0,0.0,0.0,0,560000.0,1,0.0,0.0,1
2339,CC,Independiente,1928-06-25,95,Mayor de 50,Activo,10800000,92363000,0.0,92363000.0,Medio,Personal,5,51353000.0,0.0,0.0,0,50727296.0,1,0.0,0.0,4
2354,CC,Independiente,1944-06-12,79,Mayor de 50,Activo,284173000,1242637000,0.0,1242637000.0,Medio,Personal,5,0.0,9920030.0,0.0,0,4667557.73,2,0.0,0.0,0
2356,CC,Independiente,1948-04-12,75,Mayor de 50,Activo,60000000,1300000000,200000000.0,1100000000.0,Medio,Personal,5,144710000.0,0.0,0.0,0,133758766.67,4,0.0,0.0,1
2369,CC,Independiente,1950-01-15,73,Mayor de 50,Activo,177694000,4372247000,20905000.0,4351342000.0,Medio,Personal,5,0.0,0.0,0.0,0,69235259.7415385,2,0.0,0.0,1
2375,CC,Independiente,1951-05-01,72,Mayor de 50,Activo,8166667,688560000,45360000.0,480000000.0,Medio,Personal,5,0.0,0.0,100000000.0,0,5675733.6,1,0.0,0.0,2
2377,CC,Independiente,1952-06-25,71,Mayor de 50,Activo,62400000,804780000,433499000.0,371281000.0,Medio,Personal,5,220205000.0,0.0,0.0,0,107694927.874,2,0.0,0.0,1
2397,CC,Independiente,1955-02-21,68,Mayor de 50,Activo,54346992,1343487000,140550000.0,1202937000.0,Medio,Personal,5,248329500.0,0.0,1632500.0,1,18620289.0508333,1,0.0,0.0,2
2398,CC,Independiente,1956-06-14,67,Mayor de 50,Activo,225197000,3904530000,122298000.0,3782232000.0,Medio,Personal,5,0.0,0.0,0.0,0,5288492.41666667,2,0.0,0.0,1
2405,CC,Independiente,1977-05-08,46,31-50,Activo,115878000,660345000,39456000.0,620889000.0,Medio,Personal,5,0.0,0.0,0.0,0,81117857.76,1,0.0,0.0,1
2406,CC,Independiente,1978-09-09,44,31-50,Activo,43588000,644336000,0.0,644336000.0,Medio,Personal,5,58299000.0,0.0,0.0,0,22003598.8684615,1,0.0,0.0,4
2410,CC,Independiente,1979-06-12,44,31-50,Activo,60934992,419872000,41350000.0,378522000.0,Bajo,Personal,5,0.0,0.0,0.0,0,18595345.175,1,0.0,0.0,1
2415,CC,Independiente,1979-08-07,43,31-50,En Espera,268162000,426693000,109368000.0,317325000.0,Bajo,Personal,5,0.0,27138112.0,0.0,0,7731969.96,2,0.0,0.0,0
2419,CC,Independiente,1955-12-10,67,Mayor de 50,Activo,144000000,2684000000,209000000.0,2475000000.0,Medio,Personal,5,0.0,0.0,0.0,0,212350275.04,2,0.0,0.0,1
2421,CC,Independiente,1973-05-17,50,Mayor de 50,Activo,143000000,601182000,15019000.0,586163000.0,Medio,Personal,5,0.0,0.0,220000000.0,0,89144713.0366667,1,272759840.117333,0.0,2
2427,CC,Independiente,1938-04-14,85,Mayor de 50,En Espera,469740000,537000000,263000000.0,274000000.0,Medio,Personal,5,0.0,0.0,0.0,0,10798661.9933333,1,0.0,0.0,1
2431,CC,Independiente,1981-09-14,41,31-50,Activo,95856000,536928000,269397000.0,267531000.0,Medio,Personal,5,35947100.0,0.0,0.0,0,34236602.396,1,0.0,0.0,1
2449,CC,Independiente,1966-12-20,56,Mayor de 50,Activo,7309000,638379000,0.0,638379000.0,Medio,Personal,5,0.0,337154500.0,0.0,0,136461566.74,2,0.0,0.0,0
2452,CC,Independiente,1961-11-12,61,Mayor de 50,Activo,31176000,250000000,40000000.0,210000000.0,Medio,Personal,5,0.0,91800000.0,0.0,0,10000000.0,1,0.0,0.0,0
2457,CC,Independiente,1931-08-17,91,Mayor de 50,En Espera,12000000,40000000,0.0,40000000.0,Medio,Personal,5,0.0,12701750.0,0.0,0,1342578.28,1,0.0,0.0,0
2459,CC,Independiente,1973-01-19,50,Mayor de 50,Activo,104834000,101083000,77314000.0,23769000.0,Bajo,Personal,5,0.0,524700.0,0.0,0,12985000.0,2,0.0,0.0,0
2470,CC,Independiente,1943-04-06,80,Mayor de 50,Inactivo,8448000,981480000,6915000.0,974565000.0,Medio,Personal,5,0.0,16450000.0,0.0,0,1309438.05,1,0.0,0.0,0
2483,CC,Independiente,1955-01-07,68,Mayor de 50,Activo,4700000,156756000,21226000.0,125530000.0,Medio,Personal,5,0.0,0.0,1624000.0,0,3500000.0,1,0.0,0.0,2
2498,CC,Independiente,1952-08-11,70,Mayor de 50,Activo,2000000,408455000,0.0,408455000.0,Medio,Personal,5,0.0,28960650.0,0.0,0,1077826.86,1,0.0,0.0,0
2500,CC,Independiente,1957-07-17,66,Mayor de 50,Activo,457592000,2380834000,277795000.0,2103039000.0,Bajo,Personal,5,0.0,0.0,0.0,0,7866408.59333333,1,0.0,0.0,1
2503,CC,Independiente,1966-04-17,57,Mayor de 50,Activo,43200000,600000000,3000000.0,612000000.0,Medio,Personal,5,0.0,0.0,1493317.86,0,104734611.076667,1,0.0,0.0,2
2516,CC,Independiente,1950-07-09,73,Mayor de 50,Activo,212006006,2234432000,34840000.0,2199592000.0,Medio,Personal,5,0.0,122662200.0,0.0,0,22941177.445,1,0.0,0.0,0
2520,CC,Independiente,1945-07-09,78,Mayor de 50,Inactivo,171048000,1810637000,306262000.0,1504375000.0,Medio,Personal,5,0.0,118429300.0,0.0,0,1043242.84666667,1,0.0,0.0,0
2524,CC,Independiente,1951-01-19,72,Mayor de 50,Activo,284848000,887899000,0.0,887899000.0,Medio,Personal,5,0.0,0.0,0.0,0,6350865.24666667,1,0.0,0.0,4
2530,CC,Independiente,1970-10-03,52,Mayor de 50,Activo,58830000,214173000,19560000.0,194613000.0,Medio,Personal,5,0.0,57826080.0,8200000.0,1,500000.0,1,0.0,0.0,3
2534,CC,Independiente,1962-07-03,61,Mayor de 50,Activo,60000000,300000000,0.0,300000000.0,Medio,Personal,5,0.0,0.0,13500000.0,0,3561440.81,1,0.0,0.0,1
2536,CC,Independiente,1940-01-14,83,Mayor de 50,Activo,649676000,1083323000,113000000.0,970323000.0,Medio,Personal,5,85559000.0,0.0,0.0,0,2007812.03142857,1,0.0,0.0,1
2578,CC,Independiente,1957-12-31,65,Mayor de 50,Prospecto,170423000,363353000,0.0,363353000.0,Medio,Personal,5,0.0,2115000.0,0.0,0,844929.6,1,0.0,0.0,0
2582,CC,Independiente,1950-06-14,73,Mayor de 50,Activo,9600000,96000000,0.0,96000000.0,Medio,Personal,5,0.0,39000000.0,34000000.0,1,984210.526315789,1,0.0,0.0,3
2589,CC,Independiente,1935-09-16,87,Mayor de 50,En Espera,3267848000,1535051000,87805000.0,1447246000.0,Medio,Personal,5,0.0,0.0,0.0,0,28500000.0,2,0.0,0.0,1
2594,CC,Independiente,1975-11-09,47,31-50,Activo,534000,60428000,0.0,60428000.0,Alto,Personal,5,0.0,0.0,0.0,0,20176033.8833333,1,0.0,0.0,4
2619,CC,Independiente,1977-09-02,45,31-50,Prospecto,635256000,2582159000,583423000.0,1998736000.0,Medio,Personal,5,0.0,0.0,178147430.0,0,60094354.95,1,0.0,0.0,2
2620,CC,Independiente,1979-07-11,44,31-50,Activo,177800000,428853000,0.0,428853000.0,Medio,Personal,5,19379640.0,0.0,0.0,0,6337995.46153846,1,0.0,0.0,4
2635,CC,Independiente,1955-10-07,67,Mayor de 50,Activo,4000000,616000000,60000000.0,362363000.0,Medio,Personal,5,37458657.974245,0.0,0.0,0,10000000.0,1,0.0,0.0,1
2646,CC,Independiente,1964-05-07,59,Mayor de 50,En Espera,64692996,413346000,160000000.0,253346000.0,Bajo,Personal,5,0.0,0.0,0.0,0,20992729.29,2,0.0,0.0,1
2651,CC,Independiente,1972-04-02,51,Mayor de 50,Activo,184514000,1326449000,276664000.0,1049785000.0,Medio,Personal,5,0.0,0.0,20000000.0,0,0.0,0,0.0,0.0,2
2680,CC,Independiente,1949-11-22,73,Mayor de 50,Activo,84691000,530500000,54602000.0,475898000.0,Medio,Personal,5,0.0,0.0,0.0,0,22502987.88,2,0.0,0.0,1
2681,CC,Independiente,1949-11-01,73,Mayor de 50,En Espera,24000000,120000000,0.0,120000000.0,Medio,Personal,5,0.0,0.0,0.0,0,3027910.715,1,0.0,0.0,4
2693,CC,Independiente,1952-04-17,71,Mayor de 50,Activo,110272268,238315435,47003402.0,191312033.0,Medio,Personal,5,0.0,5581250.0,0.0,0,0.0,0,0.0,207159620.0,0
2697,CC,Independiente,1953-02-23,70,Mayor de 50,Activo,72000000,400000000,0.0,400000000.0,Medio,Personal,5,0.0,0.0,0.0,0,156462923.4,1,0.0,0.0,4
2698,CC,Independiente,1953-03-10,70,Mayor de 50,Activo,663910000,2845680000,72480000.0,2773200000.0,Medio,Personal,5,438387840.0,0.0,0.0,0,444062022.27,2,0.0,0.0,1
2703,CC,Independiente,1952-02-08,71,Mayor de 50,Activo,113922000,1059848000,5274000.0,1054574000.0,Bajo,Personal,5,369263000.0,623818611.0,15018203.0,0,0.0,0,0.0,0.0,3
2713,CC,Independiente,1958-04-27,65,Mayor de 50,Activo,153475000,3017014000,0.0,3017014000.0,Medio,Personal,5,0.0,0.0,0.0,0,10000000.0,1,43371050.0,0.0,4
2723,CC,Independiente,1960-02-08,63,Mayor de 50,En Espera,94650000,869572000,0.0,869572000.0,Medio,Personal,5,0.0,22704250.0,0.0,0,299418996.36,8,0.0,0.0,0
2724,CC,Independiente,1961-08-10,61,Mayor de 50,Activo,456988000,475227000,0.0,475227000.0,Bajo,Personal,5,149707500.0,210400.0,120000000.0,0,0.0,0,0.0,0.0,3
2727,CC,Independiente,1973-12-05,49,31-50,Activo,1342524000,4143155000,8962000.0,4134193000.0,Bajo,Personal,5,0.0,0.0,175500000.0,0,69231470.5882353,2,0.0,0.0,2
2729,CC,Independiente,1963-01-13,60,Mayor de 50,Activo,63100000,1942380000,1891000.0,1940489000.0,Medio,Personal,5,303143500.0,1155417026.0,0.0,0,3790316.77478261,1,0.0,0.0,0
2747,CC,Independiente,1962-05-18,61,Mayor de 50,Activo,181320000,181320000,147240000.0,34080000.0,Medio,Personal,5,0.0,0.0,0.0,0,47575000.0,1,0.0,0.0,1
2748,CC,Independiente,1962-06-16,61,Mayor de 50,En Espera,17818000,624837000,74150000.0,550687000.0,Medio,Personal,5,0.0,20780.0,0.0,0,5971352.365,3,0.0,0.0,0
2754,CC,Independiente,1961-11-15,61,Mayor de 50,Activo,283073000,1374097000,23248000.0,1350849000.0,Bajo,Personal,5,0.0,0.0,90000000.0,0,0.0,0,163058600.0,0.0,2
2772,CC,Independiente,1964-07-27,58,Mayor de 50,Activo,44749000,228416000,1757000.0,226659000.0,Medio,Personal,5,0.0,0.0,0.0,0,95093223.66,2,0.0,0.0,1
2784,CC,Independiente,1964-03-27,59,Mayor de 50,Prospecto,1800000,15000000,0.0,0.0,Alto,Personal,5,0.0,12267000.0,0.0,0,775160.0,1,0.0,0.0,0
2786,CC,Independiente,1965-02-09,58,Mayor de 50,Prospecto,126636000,1391240000,1189000.0,1390051000.0,Medio,Personal,5,0.0,3588480.0,0.0,0,587649402.39,1,0.0,0.0,0
2787,CC,Independiente,1966-09-16,56,Mayor de 50,Activo,693081000,1335451000,342277000.0,993174000.0,Bajo,Personal,5,0.0,0.0,0.0,0,403984983.43,2,0.0,0.0,1
2791,CC,Independiente,1969-02-18,54,Mayor de 50,Activo,18000000,178087000,0.0,178087000.0,Medio,Personal,5,0.0,0.0,0.0,0,4035119.505,2,0.0,0.0,4
2793,CC,Independiente,1969-02-12,54,Mayor de 50,Activo,36000000,86832000,1000000.0,85832000.0,Medio,Personal,5,0.0,12462000.0,0.0,0,4000000.0,2,0.0,0.0,0
2815,CC,Independiente,1979-07-30,43,31-50,En Espera,582840000,1636488000,276757000.0,1359731000.0,Medio,Personal,5,0.0,0.0,3418882.81,0,23475202.9566667,1,0.0,0.0,2
2817,CC,Independiente,1980-01-25,43,31-50,Activo,375103000,4027378000,1267000.0,4026111000.0,Medio,Personal,5,0.0,113742000.0,129187039.112,0,0.0,0,567000000.0,0.0,3
2826,CC,Independiente,1983-04-03,40,31-50,Activo,64665000,820350000,509000000.0,311350000.0,Medio,Personal,5,49771260.0,0.0,0.0,0,256679651.69,5,248730000.0,0.0,1
2828,CC,Independiente,1984-03-02,39,31-50,Activo,102000000,400000000,60000000.0,340000000.0,Medio,Personal,5,0.0,114534500.0,0.0,0,5877863.44625,1,0.0,0.0,0
2831,CC,Independiente,1985-04-30,38,31-50,Activo,79108992,494836000,125316000.0,369520000.0,Bajo,Personal,5,0.0,0.0,0.0,0,5465904.38,1,0.0,0.0,1
2842,CC,Independiente,1962-09-29,60,Mayor de 50,Activo,72000000,1268782000,492081000.0,776701000.0,Medio,Personal,5,0.0,0.0,10212049.1666667,0,46419723.4733333,2,0.0,0.0,2
2862,CC,Independiente,1958-07-28,64,Mayor de 50,Activo,92073000,1222756000,8709000.0,1214047000.0,Medio,Personal,5,0.0,58020000.0,9381250.0,0,13630918.1166667,2,0.0,0.0,3
2889,CC,Independiente,1945-09-09,77,Mayor de 50,Activo,11704000,825638000,0.0,825638000.0,Medio,Personal,5,0.0,37008840.0,2650000.0,1,565000.0,1,0.0,0.0,3
2916,CC,Independiente,1943-08-31,79,Mayor de 50,Activo,421089000,8392521000,29803000.0,8362718000.0,Medio,Personal,5,28458300.0,32800000.0,80000000.0,0,80000000.0,1,0.0,0.0,3
2920,CC,Independiente,1947-02-06,76,Mayor de 50,Activo,522614000,5411601000,873298000.0,4538303000.0,Bajo,Personal,5,0.0,159308850.0,0.0,0,54733333.3333333,2,10935041.04,0.0,0
2941,CC,Independiente,1941-09-27,81,Mayor de 50,Activo,5000000,96993000,273000.0,50000000.0,Medio,Personal,5,458179180.0,0.0,73333432.0883333,0,21905674.5477778,2,0.0,0.0,2
2947,CC,Independiente,1945-12-21,77,Mayor de 50,Activo,196680000,3116694000,8243000.0,3028451000.0,Medio,Personal,5,47307000.0,349144681.0,0.0,0,8000000.0,1,0.0,0.0,0
2958,CC,Independiente,1946-07-18,77,Mayor de 50,Activo,675120000,2154728000,592139000.0,1562589000.0,Bajo,Personal,5,0.0,0.0,0.0,0,9000000.0,1,0.0,0.0,1
2973,CC,Independiente,1949-06-04,74,Mayor de 50,Activo,143520000,154960000,60840000.0,94120000.0,Bajo,Personal,5,239605657.974245,0.0,0.0,0,9637335.42857143,1,0.0,0.0,1
2981,CC,Independiente,1949-03-05,74,Mayor de 50,Activo,6755000,560236000,0.0,560236000.0,Medio,Personal,5,0.0,0.0,0.0,0,53514878.915,4,0.0,0.0,4
2984,CC,Independiente,1949-03-03,74,Mayor de 50,En Espera,25200000,90000000,0.0,90000000.0,Medio,Personal,5,0.0,33437760.0,0.0,0,2800000.0,1,0.0,0.0,0
3006,CC,Independiente,1950-10-20,72,Mayor de 50,Activo,442559000,1346935000,63184000.0,1283751000.0,Bajo,Personal,5,74917315.94849,0.0,0.0,0,9093300.0,1,0.0,0.0,1
3040,CC,Independiente,1952-01-02,71,Mayor de 50,Activo,88654000,1145564000,155574000.0,989990000.0,Medio,Personal,5,201484000.0,0.0,0.0,0,6500000.0,1,0.0,0.0,1
3042,CC,Independiente,1952-06-14,71,Mayor de 50,Activo,88079000,682006000,13525000.0,667481000.0,Medio,Personal,5,0.0,0.0,0.0,0,11125000.0,1,0.0,0.0,1
3060,CC,Independiente,1952-03-08,71,Mayor de 50,Activo,176413000,1921087000,25603000.0,1895484000.0,Medio,Personal,5,0.0,285347880.0,115878000.0,0,0.0,0,433937500.0,0.0,3
3073,CC,Independiente,1953-04-21,70,Mayor de 50,Activo,25486000,304096000,1685000.0,302411000.0,Medio,Personal,5,129107890.0,0.0,0.0,0,4953764.64,1,0.0,0.0,1
3081,CC,Independiente,1952-04-27,71,Mayor de 50,Activo,60000000,2221749000,370074000.0,1851675000.0,Medio,Personal,5,137715657.974245,0.0,300000000.0,0,36185957.3514286,1,9072350.844,0.0,2
3103,CC,Independiente,1952-08-01,70,Mayor de 50,Activo,96000000,359000000,7000000.0,352000000.0,Medio,Personal,5,0.0,0.0,147000000.0,1,193844904.1,2,0.0,0.0,2
3108,CC,Independiente,1954-02-13,69,Mayor de 50,Activo,36200000,2859939000,117000.0,2859822000.0,Medio,Personal,5,952727050.0,0.0,0.0,0,14442537.465,1,0.0,0.0,1
3114,CC,Independiente,1954-09-08,68,Mayor de 50,Activo,65917000,511632000,18897000.0,492735000.0,Medio,Personal,5,0.0,31133920.0,0.0,0,12852476.7233333,1,0.0,0.0,0
3136,CC,Independiente,1954-07-23,68,Mayor de 50,Activo,37000000,6367989000,1419032000.0,3809630000.0,Medio,Personal,5,471141480.0,0.0,250000000.0,0,19035312.5,2,337109400.0,0.0,2
3137,CC,Independiente,1955-04-03,68,Mayor de 50,Activo,4420498000,2429923000,1378276000.0,1051647000.0,Bajo,Personal,5,103678000.0,0.0,63750000.0,0,58700000.0,1,0.0,119067073.06,2
3140,CC,Independiente,1956-09-17,66,Mayor de 50,Activo,942924000,1094538000,129464000.0,965074000.0,Bajo,Personal,5,95395389.569094,0.0,100000000.0,0,203287173.54,2,0.0,0.0,2
3143,CC,Independiente,1955-07-14,68,Mayor de 50,En Espera,12000000,90000000,0.0,90000000.0,Medio,Personal,5,0.0,0.0,0.0,0,3500000.0,1,0.0,0.0,4
3163,CC,Independiente,1956-05-06,67,Mayor de 50,Activo,24000000,195991000,1713000.0,194278000.0,Medio,Personal,5,0.0,0.0,0.0,0,9000000.0,1,0.0,0.0,1
3187,CC,Independiente,1960-09-15,62,Mayor de 50,Activo,156000000,1672000000,761000000.0,911000000.0,Bajo,Personal,5,0.0,0.0,0.0,0,14213591.24,2,0.0,0.0,1
3191,CC,Independiente,1960-09-14,62,Mayor de 50,Activo,54429000,1168605000,99122000.0,1069483000.0,Medio,Personal,5,0.0,0.0,0.0,0,13264229.38,1,0.0,0.0,1
3192,CC,Independiente,1958-06-19,65,Mayor de 50,Activo,5460416,470432000,27614000.0,456349000.0,Medio,Personal,5,44875500.0,0.0,10000000.0,0,12500000.0,1,0.0,0.0,2
